Name,Role,Opponent,Games,Wins,Losses,WR
Shen,TOP,Lux,5,5,0,100
Shen,TOP,Malzahar,5,5,0,100
Shen,TOP,Velkoz,5,5,0,100
Shen,TOP,Alistar,5,5,0,100
Shen,TOP,Taric,5,5,0,100
Shen,TOP,Jhin,5,5,0,100
Shen,TOP,Leona,5,5,0,100
Shen,TOP,Smolder,3,0,3,0
Shen,TOP,Neeko,3,3,0,100
Shen,UTILITY,Nautilus,87,42,45,48.28
Shen,UTILITY,Senna,109,69,40,63.3
Shen,UTILITY,Sylas,6,0,6,0
Shen,UTILITY,Thresh,130,41,89,31.54
Shen,UTILITY,Pantheon,50,26,24,52
Shen,UTILITY,Lux,197,117,80,59.39
Shen,UTILITY,Yuumi,47,18,29,38.3
Shen,UTILITY,Soraka,42,23,19,54.76
Shen,UTILITY,Nami,48,15,33,31.25
Shen,UTILITY,Nidalee,3,3,0,100
Shen,UTILITY,Vex,3,3,0,100
Shen,UTILITY,Rell,46,6,40,13.04
Shen,UTILITY,Morgana,93,51,42,54.84
Shen,UTILITY,Pyke,113,63,50,55.75
Shen,UTILITY,Skarner,3,0,3,0
Shen,UTILITY,TahmKench,44,24,20,54.55
Shen,UTILITY,Belveth,3,3,0,100
Shen,UTILITY,Karma,59,34,25,57.63
Shen,UTILITY,JarvanIV,3,3,0,100
Shen,UTILITY,Neeko,26,23,3,88.46
Shen,UTILITY,Blitzcrank,34,6,28,17.65
Shen,UTILITY,Sion,3,3,0,100
Shen,UTILITY,Seraphine,49,25,24,51.02
Shen,UTILITY,Bard,60,34,26,56.67
Shen,UTILITY,Briar,7,7,0,100
Shen,UTILITY,Lulu,36,23,13,63.89
Shen,UTILITY,Janna,17,17,0,100
Shen,UTILITY,Taric,15,3,12,20
Shen,UTILITY,Yorick,7,0,7,0
Shen,UTILITY,Renata,40,14,26,35
Shen,UTILITY,Velkoz,43,14,29,32.56
Shen,UTILITY,Leona,28,8,20,28.57
Shen,UTILITY,Rakan,37,20,17,54.05
Shen,UTILITY,Zilean,25,15,10,60
Shen,UTILITY,Alistar,27,17,10,62.96
Shen,UTILITY,Brand,37,17,20,45.95
Shen,UTILITY,Mel,37,22,15,59.46
Shen,UTILITY,Swain,34,23,11,67.65
Shen,UTILITY,Camille,14,7,7,50
Shen,UTILITY,MissFortune,7,7,0,100
Shen,UTILITY,Ornn,7,0,7,0
Shen,UTILITY,Zyra,36,27,9,75
Shen,UTILITY,Draven,7,0,7,0
Shen,UTILITY,Elise,18,8,10,44.44
Shen,UTILITY,Galio,7,7,0,100
Shen,UTILITY,Singed,7,7,0,100
Shen,UTILITY,Leblanc,7,0,7,0
Shen,UTILITY,Chogath,7,7,0,100
Shen,UTILITY,Milio,29,18,11,62.07
Shen,UTILITY,Maokai,12,5,7,41.67
Shen,UTILITY,Orianna,3,0,3,0
Shen,UTILITY,Xerath,8,3,5,37.5
Shen,UTILITY,Braum,18,9,9,50
Shen,UTILITY,Shaco,3,0,3,0
Shen,UTILITY,Ashe,3,0,3,0
Shen,UTILITY,Jax,3,0,3,0
Shen,UTILITY,Teemo,9,9,0,100
Shen,UTILITY,Sett,8,3,5,37.5
Shen,UTILITY,Viego,3,0,3,0
Shen,UTILITY,Jinx,3,0,3,0
Shen,UTILITY,Heimerdinger,6,3,3,50
Shen,UTILITY,Gragas,6,3,3,50
Shen,UTILITY,Amumu,3,3,0,100
Shen,UTILITY,Zoe,8,3,5,37.5
Shen,UTILITY,Veigar,3,3,0,100
Shen,UTILITY,Warwick,3,0,3,0
Shen,UTILITY,Poppy,12,12,0,100
Shen,UTILITY,Hwei,8,8,0,100
Shen,UTILITY,Mordekaiser,3,3,0,100
Shen,UTILITY,Diana,3,3,0,100
Shen,UTILITY,Olaf,3,0,3,0
Shen,UTILITY,Malphite,3,0,3,0
Shen,UTILITY,Varus,5,0,5,0
Shen,UTILITY,Tristana,5,5,0,100
Shen,UTILITY,Sona,5,0,5,0
Shen,UTILITY,Kassadin,5,5,0,100
Shen,UTILITY,Annie,3,0,3,0
Shen,BOTTOM,Ashe,12,9,3,75
Shen,BOTTOM,MissFortune,6,3,3,50
Shen,BOTTOM,Samira,6,6,0,100
Shen,BOTTOM,Varus,10,7,3,70
Shen,BOTTOM,Veigar,7,0,7,0
Shen,BOTTOM,Xayah,3,3,0,100
Shen,BOTTOM,Lucian,6,6,0,100
Shen,BOTTOM,Kled,3,0,3,0
Shen,BOTTOM,Draven,3,3,0,100
Shen,BOTTOM,Vayne,3,0,3,0
Shen,BOTTOM,Ezreal,3,0,3,0
Shen,BOTTOM,Caitlyn,9,6,3,66.67
Shen,BOTTOM,Azir,3,3,0,100
Shen,BOTTOM,Jinx,3,0,3,0
Shen,BOTTOM,Zeri,3,3,0,100
Shen,BOTTOM,Smolder,5,5,0,100
Shen,BOTTOM,Kaisa,5,5,0,100
Shen,JUNGLE,Gragas,3,3,0,100
Shen,JUNGLE,MasterYi,54,28,26,51.85
Shen,JUNGLE,Viego,26,16,10,61.54
Shen,JUNGLE,Sejuani,13,6,7,46.15
Shen,JUNGLE,MonkeyKing,24,13,11,54.17
Shen,JUNGLE,Shaco,16,10,6,62.5
Shen,JUNGLE,Evelynn,21,6,15,28.57
Shen,JUNGLE,Ekko,19,6,13,31.58
Shen,JUNGLE,Kayn,37,23,14,62.16
Shen,JUNGLE,Briar,33,3,30,9.09
Shen,JUNGLE,Vi,39,14,25,35.9
Shen,JUNGLE,Rengar,13,0,13,0
Shen,JUNGLE,Nocturne,18,6,12,33.33
Shen,JUNGLE,Belveth,10,0,10,0
Shen,JUNGLE,Khazix,16,13,3,81.25
Shen,JUNGLE,Lillia,22,12,10,54.55
Shen,JUNGLE,Sylas,7,0,7,0
Shen,JUNGLE,Ashe,7,7,0,100
Shen,JUNGLE,Karthus,21,0,21,0
Shen,JUNGLE,Graves,32,22,10,68.75
Shen,JUNGLE,Taric,7,7,0,100
Shen,JUNGLE,Ivern,14,0,14,0
Shen,JUNGLE,Poppy,10,7,3,70
Shen,JUNGLE,LeeSin,24,6,18,25
Shen,JUNGLE,XinZhao,30,10,20,33.33
Shen,JUNGLE,Shyvana,10,7,3,70
Shen,JUNGLE,Zac,10,3,7,30
Shen,JUNGLE,Warwick,48,22,26,45.83
Shen,JUNGLE,Mordekaiser,10,3,7,30
Shen,JUNGLE,Jax,7,0,7,0
Shen,JUNGLE,JarvanIV,10,3,7,30
Shen,JUNGLE,Nidalee,7,7,0,100
Shen,JUNGLE,Nunu,13,0,13,0
Shen,JUNGLE,Kindred,18,7,11,38.89
Shen,JUNGLE,Udyr,12,9,3,75
Shen,JUNGLE,FiddleSticks,3,3,0,100
Shen,JUNGLE,AurelionSol,3,0,3,0
Shen,JUNGLE,Qiyana,6,6,0,100
Shen,JUNGLE,Darius,20,8,12,40
Shen,JUNGLE,Amumu,3,3,0,100
Shen,JUNGLE,Chogath,3,3,0,100
Shen,JUNGLE,Zed,8,0,8,0
Shen,JUNGLE,Diana,22,14,8,63.64
Shen,JUNGLE,Yuumi,3,3,0,100
Shen,JUNGLE,DrMundo,3,0,3,0
Shen,JUNGLE,Katarina,3,3,0,100
Shen,JUNGLE,Volibear,17,12,5,70.59
Shen,JUNGLE,Skarner,11,3,8,27.27
Shen,JUNGLE,Nasus,3,3,0,100
Shen,JUNGLE,Zyra,3,0,3,0
Shen,JUNGLE,Twitch,3,3,0,100
Shen,JUNGLE,Taliyah,8,3,5,37.5
Shen,JUNGLE,Naafiri,3,3,0,100
Shen,JUNGLE,Teemo,6,6,0,100
Shen,JUNGLE,Talon,3,0,3,0
Shen,JUNGLE,RekSai,3,0,3,0
Shen,JUNGLE,Rammus,3,0,3,0
Shen,JUNGLE,Yorick,11,0,11,0
Shen,JUNGLE,Gwen,3,0,3,0
Shen,JUNGLE,Pantheon,11,5,6,45.45
Shen,JUNGLE,Trundle,3,3,0,100
Shen,JUNGLE,Malphite,3,3,0,100
Shen,JUNGLE,Elise,13,3,10,23.08
Shen,JUNGLE,Yasuo,5,5,0,100
Shen,JUNGLE,Yone,5,5,0,100
Tristana,BOTTOM,Lucian,207,108,99,52.17
Tristana,BOTTOM,Draven,299,143,156,47.83
Tristana,BOTTOM,KogMaw,119,53,66,44.54
Tristana,BOTTOM,Mel,208,84,124,40.38
Tristana,BOTTOM,Sivir,178,93,85,52.25
Tristana,BOTTOM,Kaisa,656,362,294,55.18
Tristana,BOTTOM,Twitch,344,170,174,49.42
Tristana,BOTTOM,Jinx,984,517,467,52.54
Tristana,BOTTOM,Aphelios,306,142,164,46.41
Tristana,BOTTOM,Jhin,871,475,396,54.54
Tristana,BOTTOM,Samira,463,239,224,51.62
Tristana,BOTTOM,Corki,152,94,58,61.84
Tristana,BOTTOM,Caitlyn,1155,566,589,49
Tristana,BOTTOM,Nilah,265,161,104,60.75
Tristana,BOTTOM,Smolder,337,161,176,47.77
Tristana,BOTTOM,Yasuo,159,59,100,37.11
Tristana,BOTTOM,Ezreal,796,423,373,53.14
Tristana,BOTTOM,Ashe,774,471,303,60.85
Tristana,BOTTOM,Yorick,37,10,27,27.03
Tristana,BOTTOM,Varus,248,131,117,52.82
Tristana,BOTTOM,Syndra,14,3,11,21.43
Tristana,BOTTOM,Hwei,77,38,39,49.35
Tristana,BOTTOM,Poppy,3,3,0,100
Tristana,BOTTOM,Janna,3,3,0,100
Tristana,BOTTOM,Kalista,259,147,112,56.76
Tristana,BOTTOM,Ziggs,77,31,46,40.26
Tristana,BOTTOM,MissFortune,1267,598,669,47.2
Tristana,BOTTOM,Zeri,217,139,78,64.06
Tristana,BOTTOM,Irelia,6,3,3,50
Tristana,BOTTOM,Senna,39,6,33,15.38
Tristana,BOTTOM,Xerath,3,0,3,0
Tristana,BOTTOM,Anivia,9,9,0,100
Tristana,BOTTOM,Seraphine,41,25,16,60.98
Tristana,BOTTOM,Katarina,8,8,0,100
Tristana,BOTTOM,Xayah,209,125,84,59.81
Tristana,BOTTOM,Lux,80,35,45,43.75
Tristana,BOTTOM,Vayne,331,191,140,57.7
Tristana,BOTTOM,Leblanc,6,6,0,100
Tristana,BOTTOM,Fizz,3,3,0,100
Tristana,BOTTOM,Thresh,9,6,3,66.67
Tristana,BOTTOM,Swain,107,29,78,27.1
Tristana,BOTTOM,Sett,17,6,11,35.29
Tristana,BOTTOM,Yone,22,10,12,45.45
Tristana,BOTTOM,Gragas,3,0,3,0
Tristana,BOTTOM,Neeko,21,15,6,71.43
Tristana,BOTTOM,Teemo,37,12,25,32.43
Tristana,BOTTOM,Veigar,97,49,48,50.52
Tristana,BOTTOM,Kayn,6,3,3,50
Tristana,BOTTOM,Briar,3,0,3,0
Tristana,BOTTOM,Viktor,41,18,23,43.9
Tristana,BOTTOM,Gwen,3,3,0,100
Tristana,BOTTOM,Darius,29,13,16,44.83
Tristana,BOTTOM,Chogath,33,10,23,30.3
Tristana,BOTTOM,Sion,36,14,22,38.89
Tristana,BOTTOM,Bard,3,3,0,100
Tristana,BOTTOM,Renekton,3,3,0,100
Tristana,BOTTOM,Illaoi,10,10,0,100
Tristana,BOTTOM,Brand,49,6,43,12.24
Tristana,BOTTOM,TahmKench,8,0,8,0
Tristana,BOTTOM,Ekko,6,0,6,0
Tristana,BOTTOM,Akali,10,10,0,100
Tristana,BOTTOM,Nautilus,7,7,0,100
Tristana,BOTTOM,Quinn,29,10,19,34.48
Tristana,BOTTOM,Pantheon,29,16,13,55.17
Tristana,BOTTOM,Karthus,17,10,7,58.82
Tristana,BOTTOM,FiddleSticks,7,7,0,100
Tristana,BOTTOM,Lissandra,7,0,7,0
Tristana,BOTTOM,Aurora,7,0,7,0
Tristana,BOTTOM,Pyke,24,14,10,58.33
Tristana,BOTTOM,Cassiopeia,26,15,11,57.69
Tristana,BOTTOM,Kennen,14,7,7,50
Tristana,BOTTOM,Sylas,10,0,10,0
Tristana,BOTTOM,Leona,7,0,7,0
Tristana,BOTTOM,Diana,19,12,7,63.16
Tristana,BOTTOM,Nunu,7,0,7,0
Tristana,BOTTOM,Naafiri,13,10,3,76.92
Tristana,BOTTOM,Taliyah,7,0,7,0
Tristana,BOTTOM,Orianna,10,0,10,0
Tristana,BOTTOM,Maokai,7,0,7,0
Tristana,BOTTOM,Zoe,20,20,0,100
Tristana,BOTTOM,Singed,10,3,7,30
Tristana,BOTTOM,Jayce,13,3,10,23.08
Tristana,BOTTOM,Ivern,7,7,0,100
Tristana,BOTTOM,Vex,10,3,7,30
Tristana,BOTTOM,Heimerdinger,36,6,30,16.67
Tristana,BOTTOM,AurelionSol,24,10,14,41.67
Tristana,BOTTOM,Lillia,7,0,7,0
Tristana,BOTTOM,Azir,3,0,3,0
Tristana,BOTTOM,Jax,3,3,0,100
Tristana,BOTTOM,Ambessa,6,0,6,0
Tristana,BOTTOM,Malzahar,11,6,5,54.55
Tristana,BOTTOM,Zilean,3,3,0,100
Tristana,BOTTOM,Velkoz,3,3,0,100
Tristana,BOTTOM,Mordekaiser,6,6,0,100
Tristana,BOTTOM,Kindred,3,0,3,0
Tristana,BOTTOM,Ryze,6,3,3,50
Tristana,BOTTOM,Tryndamere,3,0,3,0
Tristana,BOTTOM,Kled,3,0,3,0
Tristana,BOTTOM,Braum,3,3,0,100
Tristana,BOTTOM,Zed,6,3,3,50
Tristana,BOTTOM,Nasus,3,0,3,0
Tristana,BOTTOM,Akshan,3,3,0,100
Tristana,BOTTOM,Alistar,3,3,0,100
Tristana,BOTTOM,Elise,3,0,3,0
Tristana,BOTTOM,Nocturne,3,0,3,0
Tristana,BOTTOM,KSante,3,3,0,100
Tristana,BOTTOM,Trundle,3,3,0,100
Tristana,BOTTOM,Nidalee,3,3,0,100
Tristana,BOTTOM,Urgot,6,6,0,100
Tristana,BOTTOM,Aatrox,8,8,0,100
Tristana,BOTTOM,Warwick,3,3,0,100
Tristana,BOTTOM,Sona,5,0,5,0
Tristana,BOTTOM,Qiyana,5,0,5,0
Tristana,BOTTOM,Ornn,5,0,5,0
Tristana,BOTTOM,Kayle,5,0,5,0
Tristana,TOP,Darius,12,6,6,50
Tristana,TOP,Talon,3,3,0,100
Tristana,TOP,Warwick,3,3,0,100
Tristana,TOP,Lux,3,0,3,0
Tristana,TOP,Heimerdinger,6,0,6,0
Tristana,TOP,Briar,3,3,0,100
Tristana,TOP,Irelia,3,0,3,0
Tristana,TOP,Volibear,6,3,3,50
Tristana,TOP,Tryndamere,3,0,3,0
Tristana,TOP,Kayle,14,14,0,100
Tristana,TOP,Gwen,7,7,0,100
Tristana,TOP,Sett,7,7,0,100
Tristana,TOP,Nasus,7,0,7,0
Tristana,TOP,Pantheon,7,7,0,100
Tristana,TOP,Jax,14,7,7,50
Tristana,TOP,MonkeyKing,7,7,0,100
Tristana,TOP,Aatrox,10,3,7,30
Tristana,TOP,MasterYi,3,3,0,100
Tristana,TOP,Yasuo,3,0,3,0
Tristana,TOP,Teemo,6,3,3,50
Tristana,TOP,Garen,3,3,0,100
Tristana,TOP,Chogath,8,0,8,0
Tristana,TOP,Quinn,3,0,3,0
Tristana,TOP,Riven,3,3,0,100
Tristana,TOP,TahmKench,3,0,3,0
Tristana,TOP,Kennen,3,3,0,100
Tristana,TOP,Akali,5,5,0,100
Tristana,TOP,Mordekaiser,5,0,5,0
Tristana,MIDDLE,Veigar,16,13,3,81.25
Tristana,MIDDLE,Yasuo,60,30,30,50
Tristana,MIDDLE,Jhin,6,6,0,100
Tristana,MIDDLE,Viktor,36,16,20,44.44
Tristana,MIDDLE,Hwei,15,10,5,66.67
Tristana,MIDDLE,Akali,47,21,26,44.68
Tristana,MIDDLE,Ahri,44,18,26,40.91
Tristana,MIDDLE,Aurora,26,11,15,42.31
Tristana,MIDDLE,Vladimir,13,3,10,23.08
Tristana,MIDDLE,Sylas,18,8,10,44.44
Tristana,MIDDLE,Galio,20,7,13,35
Tristana,MIDDLE,Lillia,3,0,3,0
Tristana,MIDDLE,Kayle,17,3,14,17.65
Tristana,MIDDLE,Diana,9,6,3,66.67
Tristana,MIDDLE,Velkoz,8,8,0,100
Tristana,MIDDLE,Ryze,3,3,0,100
Tristana,MIDDLE,LeeSin,3,0,3,0
Tristana,MIDDLE,Irelia,25,13,12,52
Tristana,MIDDLE,Annie,9,3,6,33.33
Tristana,MIDDLE,Orianna,31,10,21,32.26
Tristana,MIDDLE,Varus,13,10,3,76.92
Tristana,MIDDLE,Mel,33,16,17,48.48
Tristana,MIDDLE,Fizz,32,12,20,37.5
Tristana,MIDDLE,Katarina,45,31,14,68.89
Tristana,MIDDLE,Malzahar,34,14,20,41.18
Tristana,MIDDLE,Zed,47,27,20,57.45
Tristana,MIDDLE,TahmKench,7,0,7,0
Tristana,MIDDLE,Taliyah,24,7,17,29.17
Tristana,MIDDLE,TwistedFate,27,14,13,51.85
Tristana,MIDDLE,Qiyana,13,7,6,53.85
Tristana,MIDDLE,Yone,42,29,13,69.05
Tristana,MIDDLE,Lux,39,14,25,35.9
Tristana,MIDDLE,Smolder,7,7,0,100
Tristana,MIDDLE,Neeko,12,5,7,41.67
Tristana,MIDDLE,Akshan,27,14,13,51.85
Tristana,MIDDLE,Azir,17,10,7,58.82
Tristana,MIDDLE,Xerath,20,7,13,35
Tristana,MIDDLE,Pyke,7,7,0,100
Tristana,MIDDLE,Vex,21,7,14,33.33
Tristana,MIDDLE,AurelionSol,28,15,13,53.57
Tristana,MIDDLE,Ezreal,12,12,0,100
Tristana,MIDDLE,Vayne,7,7,0,100
Tristana,MIDDLE,Kennen,7,7,0,100
Tristana,MIDDLE,Teemo,9,6,3,66.67
Tristana,MIDDLE,Syndra,11,8,3,72.73
Tristana,MIDDLE,Urgot,3,0,3,0
Tristana,MIDDLE,Cassiopeia,3,0,3,0
Tristana,MIDDLE,KSante,3,0,3,0
Tristana,MIDDLE,Malphite,8,3,5,37.5
Tristana,MIDDLE,Ekko,6,3,3,50
Tristana,MIDDLE,Nocturne,3,3,0,100
Tristana,MIDDLE,Gangplank,6,6,0,100
Tristana,MIDDLE,Thresh,6,0,6,0
Tristana,MIDDLE,Garen,3,3,0,100
Tristana,MIDDLE,Talon,3,0,3,0
Tristana,MIDDLE,Ashe,3,3,0,100
Tristana,MIDDLE,MissFortune,6,3,3,50
Tristana,MIDDLE,Zyra,3,3,0,100
Tristana,MIDDLE,Ornn,8,5,3,62.5
Tristana,MIDDLE,Lucian,3,3,0,100
Tristana,MIDDLE,Aatrox,8,3,5,37.5
Tristana,MIDDLE,Anivia,6,0,6,0
Tristana,MIDDLE,Elise,3,0,3,0
Tristana,MIDDLE,Lissandra,8,3,5,37.5
Tristana,MIDDLE,Swain,3,3,0,100
Tristana,MIDDLE,Jayce,6,3,3,50
Tristana,MIDDLE,Leblanc,3,0,3,0
Tristana,UTILITY,Nami,11,3,8,27.27
Tristana,UTILITY,Yuumi,3,3,0,100
Tristana,UTILITY,Zilean,3,3,0,100
Tristana,UTILITY,Morgana,24,13,11,54.17
Tristana,UTILITY,Blitzcrank,21,5,16,23.81
Tristana,UTILITY,Senna,7,7,0,100
Tristana,UTILITY,Pyke,13,13,0,100
Tristana,UTILITY,Ashe,7,0,7,0
Tristana,UTILITY,TahmKench,10,0,10,0
Tristana,UTILITY,Lux,11,3,8,27.27
Tristana,UTILITY,Galio,3,0,3,0
Tristana,UTILITY,Hwei,3,0,3,0
Tristana,UTILITY,Pantheon,3,0,3,0
Tristana,UTILITY,Neeko,3,0,3,0
Tristana,UTILITY,Janna,5,0,5,0
Tristana,UTILITY,Amumu,5,0,5,0
Tristana,UTILITY,Shen,5,0,5,0
Tristana,UTILITY,Lulu,5,5,0,100
Tristana,JUNGLE,Viego,3,0,3,0
Tristana,JUNGLE,Vi,7,0,7,0
Tristana,JUNGLE,Nunu,7,7,0,100
Tristana,JUNGLE,Diana,13,13,0,100
Tristana,JUNGLE,Volibear,10,3,7,30
Tristana,JUNGLE,Amumu,9,9,0,100
Tristana,JUNGLE,MasterYi,3,3,0,100
Tristana,JUNGLE,Elise,3,0,3,0
Tristana,JUNGLE,Gwen,3,0,3,0
Tristana,JUNGLE,Ivern,3,3,0,100
Tristana,JUNGLE,Khazix,8,3,5,37.5
Tristana,JUNGLE,Pantheon,5,5,0,100
Tristana,,Rakan,7,0,7,0
Blitzcrank,UTILITY,Maokai,172,53,119,30.81
Blitzcrank,UTILITY,Lux,930,469,461,50.43
Blitzcrank,UTILITY,Alistar,111,55,56,49.55
Blitzcrank,UTILITY,Nami,390,218,172,55.9
Blitzcrank,UTILITY,Thresh,643,314,329,48.83
Blitzcrank,UTILITY,Pyke,509,284,225,55.8
Blitzcrank,UTILITY,Katarina,13,7,6,53.85
Blitzcrank,UTILITY,Mel,246,101,145,41.06
Blitzcrank,UTILITY,Swain,359,143,216,39.83
Blitzcrank,UTILITY,Senna,356,145,211,40.73
Blitzcrank,UTILITY,Gragas,21,10,11,47.62
Blitzcrank,UTILITY,Janna,139,74,65,53.24
Blitzcrank,UTILITY,Neeko,181,47,134,25.97
Blitzcrank,UTILITY,Pantheon,244,125,119,51.23
Blitzcrank,UTILITY,Nautilus,456,193,263,42.32
Blitzcrank,UTILITY,Rakan,225,75,150,33.33
Blitzcrank,UTILITY,Leona,440,207,233,47.05
Blitzcrank,UTILITY,KogMaw,6,3,3,50
Blitzcrank,UTILITY,Velkoz,125,41,84,32.8
Blitzcrank,UTILITY,Zilean,99,30,69,30.3
Blitzcrank,UTILITY,Ivern,16,16,0,100
Blitzcrank,UTILITY,Chogath,37,34,3,91.89
Blitzcrank,UTILITY,Seraphine,450,266,184,59.11
Blitzcrank,UTILITY,Soraka,262,102,160,38.93
Blitzcrank,UTILITY,Karma,162,87,75,53.7
Blitzcrank,UTILITY,Milio,197,98,99,49.75
Blitzcrank,UTILITY,Morgana,610,268,342,43.93
Blitzcrank,UTILITY,Nidalee,22,19,3,86.36
Blitzcrank,UTILITY,Renata,75,39,36,52
Blitzcrank,UTILITY,Poppy,109,42,67,38.53
Blitzcrank,UTILITY,Sejuani,3,3,0,100
Blitzcrank,UTILITY,Rell,257,142,115,55.25
Blitzcrank,UTILITY,Yuumi,401,260,141,64.84
Blitzcrank,UTILITY,FiddleSticks,25,6,19,24
Blitzcrank,UTILITY,Sona,112,50,62,44.64
Blitzcrank,UTILITY,Lulu,308,144,164,46.75
Blitzcrank,UTILITY,Braum,212,93,119,43.87
Blitzcrank,UTILITY,Brand,163,101,62,61.96
Blitzcrank,UTILITY,Singed,15,9,6,60
Blitzcrank,UTILITY,TahmKench,242,112,130,46.28
Blitzcrank,UTILITY,Sett,51,22,29,43.14
Blitzcrank,UTILITY,Caitlyn,6,3,3,50
Blitzcrank,UTILITY,Illaoi,6,3,3,50
Blitzcrank,UTILITY,MissFortune,15,9,6,60
Blitzcrank,UTILITY,Teemo,85,43,42,50.59
Blitzcrank,UTILITY,Zeri,3,3,0,100
Blitzcrank,UTILITY,Fizz,9,3,6,33.33
Blitzcrank,UTILITY,Hwei,36,16,20,44.44
Blitzcrank,UTILITY,Elise,89,42,47,47.19
Blitzcrank,UTILITY,TwistedFate,16,10,6,62.5
Blitzcrank,UTILITY,Shen,34,28,6,82.35
Blitzcrank,UTILITY,Taric,79,34,45,43.04
Blitzcrank,UTILITY,Ashe,60,38,22,63.33
Blitzcrank,UTILITY,Malphite,52,40,12,76.92
Blitzcrank,UTILITY,Zyra,217,101,116,46.54
Blitzcrank,UTILITY,Heimerdinger,21,9,12,42.86
Blitzcrank,UTILITY,Yasuo,12,3,9,25
Blitzcrank,UTILITY,Xerath,72,45,27,62.5
Blitzcrank,UTILITY,Ryze,3,0,3,0
Blitzcrank,UTILITY,Qiyana,3,0,3,0
Blitzcrank,UTILITY,Tristana,21,16,5,76.19
Blitzcrank,UTILITY,Sion,13,0,13,0
Blitzcrank,UTILITY,Anivia,20,10,10,50
Blitzcrank,UTILITY,Hecarim,7,7,0,100
Blitzcrank,UTILITY,Bard,106,64,42,60.38
Blitzcrank,UTILITY,Twitch,13,7,6,53.85
Blitzcrank,UTILITY,Taliyah,17,7,10,41.18
Blitzcrank,UTILITY,Kayle,25,0,25,0
Blitzcrank,UTILITY,Yone,32,22,10,68.75
Blitzcrank,UTILITY,Shaco,34,9,25,26.47
Blitzcrank,UTILITY,Orianna,19,0,19,0
Blitzcrank,UTILITY,Leblanc,10,0,10,0
Blitzcrank,UTILITY,Gangplank,13,7,6,53.85
Blitzcrank,UTILITY,RekSai,14,7,7,50
Blitzcrank,UTILITY,LeeSin,17,3,14,17.65
Blitzcrank,UTILITY,Syndra,22,19,3,86.36
Blitzcrank,UTILITY,Malzahar,7,0,7,0
Blitzcrank,UTILITY,Garen,12,5,7,41.67
Blitzcrank,UTILITY,Ziggs,24,17,7,70.83
Blitzcrank,UTILITY,DrMundo,10,10,0,100
Blitzcrank,UTILITY,Amumu,26,9,17,34.62
Blitzcrank,UTILITY,Kennen,17,0,17,0
Blitzcrank,UTILITY,Jinx,7,7,0,100
Blitzcrank,UTILITY,Irelia,10,10,0,100
Blitzcrank,UTILITY,Aatrox,7,7,0,100
Blitzcrank,UTILITY,Ahri,16,9,7,56.25
Blitzcrank,UTILITY,Veigar,24,21,3,87.5
Blitzcrank,UTILITY,Ornn,17,10,7,58.82
Blitzcrank,UTILITY,Zoe,34,21,13,61.76
Blitzcrank,UTILITY,Darius,13,0,13,0
Blitzcrank,UTILITY,Gwen,7,7,0,100
Blitzcrank,UTILITY,Camille,17,8,9,47.06
Blitzcrank,UTILITY,Tryndamere,3,0,3,0
Blitzcrank,UTILITY,Jhin,3,3,0,100
Blitzcrank,UTILITY,MonkeyKing,6,3,3,50
Blitzcrank,UTILITY,Sivir,3,3,0,100
Blitzcrank,UTILITY,Volibear,3,0,3,0
Blitzcrank,UTILITY,Zac,8,0,8,0
Blitzcrank,UTILITY,Jax,3,3,0,100
Blitzcrank,UTILITY,Galio,26,6,20,23.08
Blitzcrank,UTILITY,Rengar,3,3,0,100
Blitzcrank,UTILITY,Nunu,9,3,6,33.33
Blitzcrank,UTILITY,Ambessa,3,3,0,100
Blitzcrank,UTILITY,Yorick,9,6,3,66.67
Blitzcrank,UTILITY,Trundle,6,0,6,0
Blitzcrank,UTILITY,Draven,3,3,0,100
Blitzcrank,UTILITY,Khazix,6,6,0,100
Blitzcrank,UTILITY,Rumble,3,3,0,100
Blitzcrank,UTILITY,Graves,3,3,0,100
Blitzcrank,UTILITY,Aurora,6,3,3,50
Blitzcrank,UTILITY,Kayn,3,3,0,100
Blitzcrank,UTILITY,Zed,3,0,3,0
Blitzcrank,UTILITY,Kindred,3,0,3,0
Blitzcrank,UTILITY,Gnar,3,3,0,100
Blitzcrank,UTILITY,Sylas,6,0,6,0
Blitzcrank,UTILITY,Evelynn,3,3,0,100
Blitzcrank,UTILITY,Kled,3,3,0,100
Blitzcrank,UTILITY,Varus,3,0,3,0
Blitzcrank,UTILITY,Nasus,3,3,0,100
Blitzcrank,UTILITY,Skarner,10,10,0,100
Blitzcrank,UTILITY,Jayce,5,0,5,0
Blitzcrank,UTILITY,Lillia,5,5,0,100
Blitzcrank,UTILITY,Kalista,8,8,0,100
Blitzcrank,UTILITY,Annie,3,3,0,100
Blitzcrank,UTILITY,JarvanIV,3,3,0,100
Blitzcrank,UTILITY,Udyr,3,3,0,100
Blitzcrank,BOTTOM,Ezreal,13,0,13,0
Blitzcrank,BOTTOM,MissFortune,16,6,10,37.5
Blitzcrank,BOTTOM,Vayne,13,0,13,0
Blitzcrank,BOTTOM,Jinx,6,0,6,0
Blitzcrank,BOTTOM,Xayah,7,7,0,100
Blitzcrank,BOTTOM,Sett,7,0,7,0
Blitzcrank,BOTTOM,Akali,7,0,7,0
Blitzcrank,BOTTOM,Caitlyn,7,0,7,0
Blitzcrank,BOTTOM,Corki,7,7,0,100
